timestamp,hashed_mac,student_id,student_name,status
2025-m-15 23:00:53,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:00:58,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:01:04,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:01:09,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:01:14,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:01:19,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:01:24,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:01:29,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:01:34,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:01:39,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:01:45,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:01:50,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:01:55,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:02:00,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:02:05,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:02:10,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:02:15,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:02:21,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:02:26,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:02:31,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:02:36,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:02:41,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:02:46,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:02:51,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:02:56,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:03:01,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:03:07,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:03:12,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:03:17,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:03:22,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:03:27,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:03:32,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:03:37,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:03:42,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:03:48,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:03:53,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:03:58,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:04:03,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:04:08,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:04:13,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:04:18,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:04:23,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:04:29,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:04:34,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:04:39,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:04:44,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:04:49,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:04:54,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:04:59,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:05:04,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:05:10,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:05:15,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:05:20,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:05:25,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:05:30,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:05:35,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:05:40,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:05:45,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:05:51,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:05:56,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:06:01,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:06:06,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:06:11,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:06:16,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:06:21,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:06:26,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:06:31,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:06:37,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:06:42,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:06:47,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:06:52,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:06:57,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:07:02,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:07:07,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:07:13,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:07:18,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:07:23,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:07:28,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:07:33,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:07:38,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:07:43,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:07:48,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:07:54,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:07:59,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:08:04,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:08:09,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:08:14,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:08:19,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:08:24,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:08:29,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:08:34,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:08:40,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:08:45,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:08:50,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:08:55,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:09:00,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:09:05,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:09:10,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:09:15,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:09:21,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:09:26,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:09:31,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:09:36,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:09:41,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:09:46,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:09:51,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:09:56,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:10:02,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:10:07,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:10:12,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:10:17,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:10:22,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:10:27,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:10:32,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:10:38,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:10:43,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:10:48,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:10:53,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:10:58,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:11:03,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:11:08,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:11:13,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:11:19,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:11:24,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:11:29,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:11:34,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:11:39,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:11:44,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:11:49,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:11:54,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:12:00,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:12:05,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:12:10,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:12:15,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:12:20,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:12:25,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:12:30,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:12:35,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:12:41,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:12:46,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:12:51,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:12:56,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:13:01,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:13:06,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:13:11,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:13:17,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:13:22,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:13:27,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:13:32,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:13:37,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:13:42,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:13:47,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:13:53,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:13:58,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:14:03,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:14:08,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:14:13,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:14:18,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:14:23,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:14:29,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:14:34,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:14:39,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:14:44,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:14:49,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:14:54,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:14:59,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:15:05,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:15:10,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:15:15,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:15:20,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:15:25,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:15:30,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:15:35,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:15:41,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:15:46,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:15:51,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:15:56,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:16:01,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:16:06,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:16:12,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:16:17,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:16:22,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:16:27,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:16:32,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:16:37,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:16:42,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:16:48,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:16:53,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:16:58,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:17:03,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:17:08,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:17:13,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:17:18,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:17:23,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:17:29,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:17:34,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:17:39,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:17:44,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:17:49,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:17:54,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-15 23:17:59,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-15 23:18:04,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
